   1.6333   0.0000   0.0000    0.000    0.000  0
   1.6417   0.0000   0.0000    0.000    0.000  0
   1.6500   0.0000   0.0000    0.000    0.000  0
   1.6583   0.0000   0.0000    0.000    0.000  0
   1.6667   0.0000   0.0000    0.000    0.000  0
   1.6750   0.0000   0.0000    0.000    0.000  0
   1.6833   0.0000   0.0000    0.000    0.000  0
   1.6917   0.0000   0.0000    0.000    0.000  0
   1.7000   0.0000   0.0000    0.000    0.000  0
   1.7083   0.0000   0.0000    0.000    0.000  0
   1.7167   0.0000   0.0000    0.000    0.000  0
   1.7250   0.0000   0.0000    0.000    0.000  0
   1.7333   0.0000   0.0000    0.000    0.000  0
   1.7417   0.0000   0.0000    0.000    0.000  0
   1.7500   0.0000   0.0000    0.000    0.000  0
   1.7583   0.0000   0.0000    0.000    0.000  0
   1.7667   0.0000   0.0000    0.000    0.000  0
   1.7750   0.0000   0.0000    0.000    0.000  0
   1.7833   0.0000   0.0000    0.000    0.000  0
   1.7917   0.0000   0.0000    0.000    0.000  0
   1.8000   0.0000   0.0000    0.000    0.000  0
   1.8083   0.0000   0.0000    0.000    0.000  0
   1.8167   0.0000   0.0000    0.000    0.000  0
   1.8250   0.0000   0.0000    0.000    0.000  0
   1.8333   0.0000   0.0000    0.000    0.000  0
   1.8417   0.0000   0.0000    0.000    0.000  0
   1.8500   0.0000   0.0000    0.000    0.000  0
   1.8583   0.0000   0.0000    0.000    0.000  0
   1.8667   0.0000   0.0000    0.000    0.000  0
   1.8750   0.0000   0.0000    0.000    0.000  0
   1.8833   0.0000   0.0000    0.000    0.000  0
   1.8917   0.0000   0.0000    0.000    0.000  0
   1.9000   0.0000   0.0000    0.000    0.000  0
   1.9083   0.0000   0.0000    0.000    0.000  0
   1.9167   0.0000   0.0000    0.000    0.000  0
   1.9250   0.0000   0.0000    0.000    0.000  0
   1.9333   0.0000   0.0000    0.000    0.000  0
   1.9417   0.0000   0.0000    0.000    0.000  0
   1.9500   0.0000   0.0000    0.000    0.000  0
   1.9583   0.0000   0.0000    0.000    0.000  0
   1.9667   0.0000   0.0000    0.000    0.000  0
   1.9750   0.0000   0.0000    0.000    0.000  0
   1.9833   0.0000   0.0000    0.000    0.000  0
   1.9917   0.0000   0.0000    0.000    0.000  0
   2.0000   0.0000   0.0000    0.000    0.000  0
   2.0083   0.0000   0.0000    0.000    0.000  0
   2.0167   0.0000   0.0000    0.000    0.000  0
   2.0250   0.0000   0.0000    0.000    0.000  0
   2.0333   0.0000   0.0000    0.000    0.000  0
   2.0417   0.0000   0.0000    0.000    0.000  0
   2.0500   0.0000   0.0000    0.000    0.000  0
   2.0583   0.0000   0.0000    0.000    0.000  0
   2.0667   0.0000   0.0000    0.000    0.000  0
   2.0750   0.0000   0.0000    0.000    0.000  0
   2.0833   0.0000   0.0000    0.000    0.000  0
   2.0917   0.0000   0.0000    0.000    0.000  0
   2.1000   0.0000   0.0000    0.000    0.000  0
   2.1083   0.0000   0.0000    0.000    0.000  0
   2.1167   0.0000   0.0000    0.000    0.000  0
   2.1250   0.0000   0.0000    0.000    0.000  0
   2.1333   0.0000   0.0000    0.000    0.000  0
   2.1417   0.0000   0.0000    0.000    0.000  0
   2.1500   0.0000   0.0000    0.000    0.000  0
   2.1583   0.0000   0.0000    0.000    0.000  0
   2.1667   0.0000   0.0000    0.000    0.000  0
   2.1750   0.0000   0.0000    0.000    0.000  0
   2.1833   0.0000   0.0000    0.000    0.000  0
   2.1917   0.0000   0.0000    0.000    0.000  0
   2.2000   0.0000   0.0000    0.000    0.000  0
   2.2083   0.0000   0.0000    0.000    0.000  0
   2.2167   0.0000   0.0000    0.000    0.000  0
   2.2250   0.0000   0.0000    0.000    0.000  0
   2.2333   0.0000   0.0000    0.000    0.000  0
   2.2417   0.0000   0.0000    0.000    0.000  0
   2.2500   0.0000   0.0000    0.000    0.000  0
   2.2583   0.0000   0.0000    0.000    0.000  0
   2.2667   0.0000   0.0000    0.000    0.000  0
   2.2750   0.0000   0.0000    0.000    0.000  0
   2.2833   0.0000   0.0000    0.000    0.000  0
   2.2917   0.0000   0.0000    0.000    0.000  0
   2.3000   0.0000   0.0000    0.000    0.000  0
   2.3083   0.0000   0.0000    0.000    0.000  0
   2.3167   0.0000   0.0000    0.000    0.000  0
   2.3250   0.0000   0.0000    0.000    0.000  0
   2.3333   0.0000   0.0000    0.000    0.000  0
   2.3417   0.0000   0.0000    0.000    0.000  0
   2.3500   0.0000   0.0000    0.000    0.000  0
   2.3583   0.0000   0.0000    0.000    0.000  0
   2.3667   0.0000   0.0000    0.000    0.000  0
   2.3750   0.0000   0.0000    0.000    0.000  0
   2.3833   0.0000   0.0000    0.000    0.000  0
   2.3917   0.0000   0.0000    0.000    0.000  0
   2.4000   0.0000   0.0000    0.000    0.000  0
   2.4083   0.0000   0.0000    0.000    0.000  0
   2.4167   0.0000   0.0000    0.000    0.000  0
   2.4250   0.0000   0.0000    0.000    0.000  0
   2.4333   0.0000   0.0000    0.000    0.000  0
   2.4417   0.0000   0.0000    0.000    0.000  0
   2.4500   0.0000   0.0000    0.000    0.000  0
   2.4583   0.0000   0.0000    0.000    0.000  0
   2.4667   0.0000   0.0000    0.000    0.000  0
   2.4750   0.0000   0.0000    0.000    0.000  0
   2.4833   0.0000   0.0000    0.000    0.000  0
   2.4917   0.0000   0.0000    0.000    0.000  0
   2.5000   0.0000   0.0000    0.000    0.000  0
   2.5083   0.0000   0.0000    0.000    0.000  0
   2.5167   0.0000   0.0000    0.000    0.000  0
   2.5250   0.0000   0.0000    0.000    0.000  0
   2.5333   0.0000   0.0000    0.000    0.000  0
   2.5417   0.0000   0.0000    0.000    0.000  0
   2.5500   0.0000   0.0000    0.000    0.000  0
   2.5583   0.0000   0.0000    0.000    0.000  0
   2.5667   0.0000   0.0000    0.000    0.000  0
   2.5750   0.0000   0.0000    0.000    0.000  0
   2.5833   0.0000   0.0000    0.000    0.000  0
   2.5917   0.0000   0.0000    0.000    0.000  0
   2.6000   0.0000   0.0000    0.000    0.000  0
   2.6083   0.0000   0.0000    0.000    0.000  0
   2.6167   0.0000   0.0000    0.000    0.000  0
   2.6250   0.0000   0.0000    0.000    0.000  0
   2.6333   0.0000   0.0000    0.000    0.000  0
   2.6417   0.0000   0.0000    0.000    0.000  0
   2.6500   0.0000   0.0000    0.000    0.000  0
   2.6583   0.0000   0.0000    0.000    0.000  0
   2.6667   0.0000   0.0000    0.000    0.000  0
   2.6750   0.0000   0.0000    0.000    0.000  0
   2.6833   0.0000   0.0000    0.000    0.000  0
   2.6917   0.0000   0.0000    0.000    0.000  0
   2.7000   0.0000   0.0000    0.000    0.000  0
   2.7083   0.0000   0.0000    0.000    0.000  0
   2.7167   0.0000   0.0000    0.000    0.000  0
   2.7250   0.0000   0.0000    0.000    0.000  0
   2.7333   0.0000   0.0000    0.000    0.000  0
   2.7417   0.0000   0.0000    0.000    0.000  0
   2.7500   0.0000   0.0000    0.000    0.000  0
   2.7583   0.0000   0.0000    0.000    0.000  0
   2.7667   0.0000   0.0000    0.000    0.000  0
   2.7750   0.0000   0.0000    0.000    0.000  0
   2.7833   0.0000   0.0000    0.000    0.000  0
   2.7917   0.0000   0.0000    0.000    0.000  0
   2.8000   0.0000   0.0000    0.000    0.000  0
   2.8083   0.0000   0.0000    0.000    0.000  0
   2.8167   0.0000   0.0000    0.000    0.000  0
   2.8250   0.0000   0.0000    0.000    0.000  0
   2.8333   0.0000   0.0000    0.000    0.000  0
   2.8417   0.0000   0.0000    0.000    0.000  0
   2.8500   0.0000   0.0000    0.000    0.000  0
   2.8583   0.0000   0.0000    0.000    0.000  0
   2.8667   0.0000   0.0000    0.000    0.000  0
   2.8750   0.0000   0.0000    0.000    0.000  0
   2.8833   0.0000   0.0000    0.000    0.000  0
   2.8917   0.0000   0.0000    0.000    0.000  0
   2.9000   0.0000   0.0000    0.000    0.000  0
   2.9083   0.0000   0.0000    0.000    0.000  0
   2.9167   0.0000   0.0000    0.000    0.000  0
   2.9250   0.0000   0.0000    0.000    0.000  0
   2.9333   0.0000   0.0000    0.000    0.000  0
   2.9417   0.0000   0.0000    0.000    0.000  0
   2.9500   0.0000   0.0000    0.000    0.000  0
   2.9583   0.0000   0.0000    0.000    0.000  0
   2.9667   0.0000   0.0000    0.000    0.000  0
   2.9750   0.0000   0.0000    0.000    0.000  0
   2.9833   0.0000   0.0000    0.000    0.000  0
   2.9917   0.0000   0.0000    0.000    0.000  0
   3.0000   0.0000   0.0000    0.000    0.000  0
   3.0083   0.0000   0.0000    0.000    0.000  0
   3.0167   0.0000   0.0000    0.000    0.000  0
   3.0250   0.0000   0.0000    0.000    0.000  0
   3.0333   0.0000   0.0000    0.000    0.000  0
   3.0417   0.0000   0.0000    0.000    0.000  0
   3.0500   0.0000   0.0000    0.000    0.000  0
   3.0583   0.0000   0.0000    0.000    0.000  0
   3.0667   0.0000   0.0000    0.000    0.000  0
   3.0750   0.0000   0.0000    0.000    0.000  0
   3.0833   0.0000   0.0000    0.000    0.000  0
   3.0917   0.0000   0.0000    0.000    0.000  0
   3.1000   0.0000   0.0000    0.000    0.000  0
   3.1083   0.0000   0.0000    0.000    0.000  0
   3.1167   0.0000   0.0000    0.000    0.000  0
   3.1250   0.0000   0.0000    0.000    0.000  0
   3.1333   0.0000   0.0000    0.000    0.000  0
   3.1417   0.0000   0.0000    0.000    0.000  0
   3.1500   0.0000   0.0000    0.000    0.000  0
   3.1583   0.0000   0.0000    0.000    0.000  0
   3.1667   0.0000   0.0000    0.000    0.000  0
   3.1750   0.0000   0.0000    0.000    0.000  0
   3.1833   0.0000   0.0000    0.000    0.000  0
   3.1917   0.0000   0.0000    0.000    0.000  0
   3.2000   0.0000   0.0000    0.000    0.000  0
   3.2083   0.0000   0.0000    0.000    0.000  0
   3.2167   0.0000   0.0000    0.000    0.000  0
   3.2250   0.0000   0.0000    0.000    0.000  0
   3.2333   0.0000   0.0000    0.000    0.000  0
   3.2417   0.0000   0.0000    0.000    0.000  0
   3.2500   0.0000   0.0000    0.000    0.000  0
   3.2583   0.0000   0.0000    0.000    0.000  0
   3.2667   0.0000   0.0000    0.000    0.000  0
   3.2750   0.0000   0.0000    0.000    0.000  0
   3.2833   0.0000   0.0000    0.000    0.000  0
   3.2917   0.0000   0.0000    0.000    0.000  0
   3.3000   0.0000   0.0000    0.000    0.000  0
   3.3083   0.0000   0.0000    0.000    0.000  0
   3.3167   0.0000   0.0000    0.000    0.000  0
   3.3250   0.0000   0.0000    0.000    0.000  0
   3.3333   0.0000   0.0000    0.000    0.000  0
   3.3417   0.0000   0.0000    0.000    0.000  0
   3.3500   0.0000   0.0000    0.000    0.000  0
   3.3583   0.0000   0.0000    0.000    0.000  0
   3.3667   0.0000   0.0000    0.000    0.000  0
   3.3750   0.0000   0.0000    0.000    0.000  0
   3.3833   0.0000   0.0000    0.000    0.000  0
   3.3917   0.0000   0.0000    0.000    0.000  0
   3.4000   0.0000   0.0000    0.000    0.000  0
   3.4083   0.0000   0.0000    0.000    0.000  0
   3.4167   0.0000   0.0000    0.000    0.000  0
   3.4250   0.0000   0.0000    0.000    0.000  0
   3.4333   0.0000   0.0000    0.000    0.000  0
   3.4417   0.0000   0.0000    0.000    0.000  0
   3.4500   0.0000   0.0000    0.000    0.000  0
   3.4583   0.0000   0.0000    0.000    0.000  0
   3.4667   0.0000   0.0000    0.000    0.000  0
   3.4750   0.0000   0.0000    0.000    0.000  0
   3.4833   0.0000   0.0000    0.000    0.000  0
   3.4917   0.0000   0.0000    0.000    0.000  0
   3.5000   0.0000   0.0000    0.000    0.000  0
   3.5083   0.0000   0.0000    0.000    0.000  0
   3.5167   0.0000   0.0000    0.000    0.000  0
   3.5250   0.0000   0.0000    0.000    0.000  0
   3.5333   0.0000   0.0000    0.000    0.000  0
   3.5417   0.0000   0.0000    0.000    0.000  0
   3.5500   0.0000   0.0000    0.000    0.000  0
   3.5583   0.0000   0.0000    0.000    0.000  0
   3.5667   0.0000   0.0000    0.000    0.000  0
   3.5750   0.0000   0.0000    0.000    0.000  0
   3.5833   0.0000   0.0000    0.000    0.000  0
   3.5917   0.0000   0.0000    0.000    0.000  0
   3.6000   0.0000   0.0000    0.000    0.000  0
   3.6083   0.0000   0.0000    0.000    0.000  0
   3.6167   0.0000   0.0000    0.000    0.000  0
   3.6250   0.0000   0.0000    0.000    0.000  0
   3.6333   0.0000   0.0000    0.000    0.000  0
   3.6417   0.0000   0.0000    0.000    0.000  0
   3.6500   0.0000   0.0000    0.000    0.000  0
   3.6583   0.0000   0.0000    0.000    0.000  0
   3.6667   0.0000   0.0000    0.000    0.000  0
   3.6750   0.0000   0.0000    0.000    0.000  0
   3.6833   0.0000   0.0000    0.000    0.000  0
   3.6917   0.0000   0.0000    0.000    0.000  0
   3.7000   0.0000   0.0000    0.000    0.000  0
   3.7083   0.0000   0.0000    0.000    0.000  0
   3.7167   0.0000   0.0000    0.000    0.000  0
   3.7250   0.0000   0.0000    0.000    0.000  0
   3.7333   0.0000   0.0000    0.000    0.000  0
   3.7417   0.0000   0.0000    0.000    0.000  0
   3.7500   0.0000   0.0000    0.000    0.000  0
   3.7583   0.0000   0.0000    0.000    0.000  0
   3.7667   0.0000   0.0000    0.000    0.000  0
   3.7750   0.0000   0.0000    0.000    0.000  0
   3.7833   0.0000   0.0000    0.000    0.000  0
   3.7917   0.0000   0.0000    0.000    0.000  0
   3.8000   0.0000   0.0000    0.000    0.000  0
   3.8083   0.0000   0.0000    0.000    0.000  0
   3.8167   0.0000   0.0000    0.000    0.000  0
   3.8250   0.0000   0.0000    0.000    0.000  0
   3.8333   0.0000   0.0000    0.000    0.000  0
   3.8417   0.0000   0.0000    0.000    0.000  0
   3.8500   0.0000   0.0000    0.000    0.000  0
   3.8583   0.0000   0.0000    0.000    0.000  0
   3.8667   0.0000   0.0000    0.000    0.000  0
   3.8750   0.0000   0.0000    0.000    0.000  0
   3.8833   0.0000   0.0000    0.000    0.000  0
   3.8917   0.0000   0.0000    0.000    0.000  0
   3.9000   0.0000   0.0000    0.000    0.000  0
   3.9083   0.0000   0.0000    0.000    0.000  0
   3.9167   0.0000   0.0000    0.000    0.000  0
   3.9250   0.0000   0.0000    0.000    0.000  0
   3.9333   0.0000   0.0000    0.000    0.000  0
   3.9417   0.0000   0.0000    0.000    0.000  0
   3.9500   0.0000   0.0000    0.000    0.000  0
   3.9583   0.0000   0.0000    0.000    0.000  0
   3.9667   0.0000   0.0000    0.000    0.000  0
   3.9750   0.0000   0.0000    0.000    0.000  0
   3.9833   0.0000   0.0000    0.000    0.000  0
   3.9917   0.0000   0.0000    0.000    0.000  0
   4.0000   0.0000   0.0000    0.000    0.000  0
   4.0083   0.0000   0.0000    0.000    0.000  0
   4.0167   0.0000   0.0000    0.000    0.000  0
   4.0250   0.0000   0.0000    0.000    0.000  0
   4.0333   0.0000   0.0000    0.000    0.000  0
   4.0417   0.0000   0.0000    0.000    0.000  0
   4.0500   0.0000   0.0000    0.000    0.000  0
   4.0583   0.0000   0.0000    0.000    0.000  0
   4.0667   0.0000   0.0000    0.000    0.000  0
   4.0750   0.0000   0.0000    0.000    0.000  0
   4.0833   0.0000   0.0000    0.000    0.000  0
   4.0917   0.0000   0.0000    0.000    0.000  0
   4.1000   0.0000   0.0000    0.000    0.000  0
   4.1083   0.0000   0.0000    0.000    0.000  0
   4.1167   0.0000   0.0000 -762.502 1218.648  1
   4.1250   0.0000   0.0000 -754.701 1206.790  1
   4.1333   0.0000   0.0000 -747.000 1195.079  1
   4.1417   0.0000   0.0000 -739.407 1183.436  1
   4.1500   0.0000   0.0000 -731.942 1171.989  1
   4.1583   0.0000   0.0000 -724.561 1160.622  1
   4.1667   0.0000   0.0000 -717.315 1149.372  1
   4.1750   0.0000   0.0000 -710.161 1138.263  1
   4.1833   0.0000   0.0000 -703.119 1127.281  1
   4.1917   0.0000   0.0000 -696.205 1116.414  1
   4.2000   0.0000   0.0000 -689.349 1105.636  1
   4.2083   0.0000   0.0000 -682.630 1095.029  1
   4.2167   0.0000   0.0000 -675.987 1084.498  1
   4.2250   0.0000   0.0000 -669.465 1074.078  1
   4.2333   0.0000   0.0000 -663.026 1063.789  1
   4.2417   0.0000   0.0000 -656.660 1053.575  1
   4.2500   0.0000   0.0000 -650.439 1043.512  1
   4.2583   0.0000   0.0000 -644.269 1033.533  1
   4.2667   0.0000   0.0000 -638.222 1023.713  1
   4.2750   0.0000   0.0000 -632.261 1013.953  1
   4.2833   0.0000   0.0000 -626.373 1004.318  1
   4.2917   0.0000   0.0000 -620.596  994.782  1
   4.3000   0.0000   0.0000 -614.882  985.317  1
   4.3083   0.0000   0.0000 -609.265  976.012  1
   4.3167   0.0000   0.0000 -603.727  966.765  1
   4.3250   0.0000   0.0000 -598.274  957.625  1
   4.3333   0.0000   0.0000 -592.906  948.590  1
   4.3417   0.0000   0.0000 -587.620  939.659  1
   4.3500   0.0000   0.0000 -582.416  930.831  1
   4.3583   0.0000   0.0000 -577.292  922.105  1
   4.3667   0.0000   0.0000 -572.240  913.432  1
   4.3750   0.0000   0.0000 -567.272  904.904  1
   4.3833   0.0000   0.0000 -562.372  896.429  1
   4.3917   0.0000   0.0000 -557.548  888.050  1
